From,To,Seconds,Meters
GGMC,SCRT,690,9307
GGMC,PREG,1652,24057
GGMC,SNMR,835,8147
GGMC,EVER,1314,22508
GGMC,NEWO,830,12252
GGMC,WMCS,654,10431
GGMC,ORRH,73,501
GGMC,SEAC,1328,18469
GGMC,WMCA,710,5974
GGMC,ELIZ,1352,23251
GGMC,PSUP,1440,27711
GGMC,CHOC,495,4863
GGMC,COAS,1035,10368
GGMC,CVPL,1049,10613
GGMC,TERR,1284,22350
GGMC,CMLH,1852,26328
GGMC,PANA,988,15543
GGMC,GPCC,181,1223
GGMC,SJOS,594,5146
GGMC,PLAC,1206,20634
GGMC,HBHO,1194,16941
GGMC,MESA,1322,26597
GGMC,BEAC,1306,18962
GGMC,LAMC,1007,22578
GGMC,BPNC,1163,17721
GGMC,PKVW,877,13378
GGMC,WINF,1132,19097
GGMC,AMMC,1002,10918
GGMC,VICT,1118,24478
GGMC,AGBP,1110,16818
HVCC,CSNC,639,4316
HVCC,HOAG,1531,31561
HVCC,AGEN,998,9151
HVCC,LPAL,432,3688
HVCC,EXTW,949,18642
HVCC,PVIS,988,9228
HVCC,SCLE,2070,52870
HVCC,GREE,958,8670
HVCC,GGMC,567,9358
HVCC,HVCC,0,0
HVCC,UCIM,347,4999
HVCC,MANO,1167,18130
HVCC,ORRH,642,9870
HVCC,WAMC,890,8679
HVCC,EDNA,695,10248
HVCC,LHAB,1197,19456
HVCC,PALM,1485,31835
HVCC,HSOU,784,12631
HVCC,WAEC,886,8775
HVCC,BVCC,476,3756
HVCC,TOWN,525,8797
HVCC,SCOA,2383,51629
HVCC,CVSB,1320,27421
HVCC,LAKE,1577,33253
HVCC,LPIH,733,14887
HVCC,TUSH,836,14488
HVCC,NNRC,1434,30258
HVCC,BGSJ,1954,46762
HVCC,HELP,950,18605
HVCC,BGYL,1416,21067
HVCC,COLL,1169,27482
HVCC,GGCH,850,16011
HVCC,CMIS,1637,36559
HVCC,KINB,1182,18637
HVCC,KINO,575,10149
HVCC,STAN,1207,22258
HVCC,KINW,947,18586
HVCC,CVLH,1439,32494
HVCC,FPCC,566,9924
HVCC,ANHC,791,13453
HVCC,FLAG,1495,30643
HVCC,CAPO,2151,53868
HVCC,GORD,969,8303
HVCC,ATCC,825,14342
HVCC,FVRH,1263,18093
HVCC,MISS,1712,40440
HVCC,ROYL,1273,14460
HVCC,LEIS,413,3552
HVCC,ACNC,861,8756
HVCC,ALTA,602,9484
HVCC,PACI,623,10559
HVCC,IRVR,1262,25342
HVCC,WINA,979,9253
HVCC,NSUB,1295,29291
HVCC,ALAM,1322,30772
HVCC,PLAC,1180,16205
HVCC,CHAP,648,12676
HVCC,KNOT,799,14095
HVCC,HBHO,1518,24909
HVCC,HBRI,712,11886
HVCC,OCMM,1474,21617
HVCC,MESA,1396,29775
HVCC,CMCH,1033,16998
HVCC,COCT,618,5493
HVCC,WLNT,268,1959
HVCC,SMMC,1517,32632
HVCC,FOCC,431,7548
HVCC,KAIA,999,15027
HVCC,RGNT,1430,29319
HVCC,HVAL,1556,25235
HVCC,FREE,1522,32106
HVCC,QUAK,1095,10670
HVCC,CARE,686,12197
HVCC,VIVA,1458,32381
HVCC,SCRT,716,12376
HVCC,PREG,1157,18883
HVCC,SNMR,386,3648
HVCC,EVER,1090,11165
HVCC,NEWO,903,15430
HVCC,WMCS,772,12850
HVCC,COVI,1944,40619
HVCC,SEAC,1651,26436
HVCC,WMCA,131,1070
HVCC,ELIZ,949,9013
HVCC,PSUP,1513,30890
HVCC,CHOC,527,8152
HVCC,COAS,1279,14529
HVCC,CVPL,1195,22315
HVCC,TERR,1061,11006
HVCC,CMLH,1357,21155
HVCC,PANA,983,9305
HVCC,GPCC,508,8965
HVCC,SJOS,625,8434
HVCC,CMSA,1234,26264
HVCC,SJUD,912,8134
HVCC,HSUB,1518,24909
HVCC,BEAC,1629,26930
HVCC,LAMC,1331,30545
HVCC,BPNC,730,12632
HVCC,PKVW,355,3455
HVCC,WINF,697,5988
HVCC,AMMC,475,4009
HVCC,VICT,1191,27656
HVCC,AGBP,614,11644
UCIM,CSNC,415,3357
UCIM,HOAG,1284,26817
UCIM,AGEN,1066,18737
UCIM,LPAL,574,8789
UCIM,EXTW,702,13897
UCIM,PVIS,995,17011
UCIM,SCLE,1824,48126
UCIM,GREE,1050,14651
UCIM,GGMC,321,4614
UCIM,HVCC,346,5154
UCIM,UCIM,0,0
UCIM,MANO,920,13386
UCIM,COVI,1697,35875
UCIM,WAMC,929,17442
UCIM,EDNA,476,4058
UCIM,LHAB,1312,23300
UCIM,PALM,1238,27091
UCIM,HSOU,538,7887
UCIM,WAEC,967,17755
UCIM,BVCC,684,10544
UCIM,TOWN,279,4052
UCIM,SCOA,2136,46885
UCIM,CVSB,1073,22676
UCIM,LAKE,1330,28509
UCIM,LPIH,847,18731
UCIM,TUSH,590,9744
UCIM,PACI,376,5815
UCIM,BGSJ,1708,42018
UCIM,HELP,704,13861
UCIM,BGYL,1169,21429
UCIM,COLL,922,22738
UCIM,GGCH,603,11267
UCIM,CMIS,1390,31815
UCIM,KINB,936,18998
UCIM,KINO,329,5405
UCIM,STAN,960,17514
UCIM,KINW,700,13842
UCIM,CVLH,1192,27750
UCIM,SJUD,1134,17719
UCIM,FPCC,319,5180
UCIM,ANHC,905,17297
UCIM,FLAG,1248,25899
UCIM,CAPO,1904,49124
UCIM,GORD,716,12848
UCIM,ATCC,939,18186
UCIM,FVRH,1016,13348
UCIM,MISS,1465,35695
UCIM,ROYL,1023,9109
UCIM,LEIS,630,8787
UCIM,ACNC,960,17818
UCIM,ALTA,356,4740
UCIM,NNRC,1187,25514
UCIM,IRVR,1016,20598
UCIM,WINA,1073,19599
UCIM,NSUB,1048,24547
UCIM,ALAM,1075,26028
UCIM,CMSA,988,21519
UCIM,CHAP,402,7932
UCIM,KNOT,914,17939
UCIM,HBRI,465,7141
UCIM,OCMM,1228,16872
UCIM,HSUB,1271,20164
UCIM,CMCH,786,12253
UCIM,COCT,618,5574
UCIM,WLNT,489,5967
UCIM,SMMC,1270,27888
UCIM,FOCC,184,2804
UCIM,KAIA,765,15174
UCIM,RGNT,1183,24575
UCIM,HVAL,1309,20490
UCIM,FREE,1275,27361
UCIM,QUAK,781,14969
UCIM,CARE,439,7453
UCIM,VIVA,1211,27636
UCIM,SCRT,470,7632
UCIM,PREG,1271,22727
UCIM,SNMR,523,9064
UCIM,EVER,1041,18441
UCIM,NEWO,656,10686
UCIM,WMCS,526,8106
UCIM,ORRH,395,5126
UCIM,SEAC,1404,21692
UCIM,WMCA,439,5893
UCIM,ELIZ,1079,19184
UCIM,PSUP,1266,26146
UCIM,CHOC,280,3408
UCIM,COAS,1029,9178
UCIM,CVPL,1043,9423
UCIM,TERR,1011,18282
UCIM,CMLH,1471,24999
UCIM,PANA,1066,19547
UCIM,GPCC,261,4221
UCIM,SJOS,430,3068
UCIM,PLAC,933,16566
UCIM,HBHO,1271,20164
UCIM,MESA,1149,25031
UCIM,BEAC,1382,22185
UCIM,LAMC,1084,25801
UCIM,BPNC,845,16476
UCIM,PKVW,604,9311
UCIM,WINF,859,15029
UCIM,AMMC,621,9588
UCIM,VICT,945,22912
UCIM,AGBP,729,15488
MANO,CSNC,998,9539
MANO,HOAG,1016,15051
MANO,AGEN,1420,19780
MANO,LPAL,1606,23656
MANO,EXTW,887,10378
MANO,PVIS,1922,30275
MANO,SCLE,1825,45475
MANO,GREE,1999,32105
MANO,GGMC,952,8442
MANO,HVCC,1378,20021
MANO,UCIM,1215,11338
MANO,MANO,0,0
MANO,ORRH,894,8053
MANO,WAMC,1531,17396
MANO,EDNA,779,7449
MANO,LHAB,2327,38560
MANO,PALM,1335,25464
MANO,HSOU,894,16558
MANO,WAEC,1528,17492
MANO,BVCC,1207,12141
MANO,TOWN,1106,14814
MANO,SCOA,2065,36285
MANO,CVSB,1142,17446
MANO,LAKE,1463,27964
MANO,LPIH,1669,22732
MANO,TUSH,865,14990
MANO,NNRC,918,13747
MANO,BGSJ,1709,39367
MANO,HELP,950,10759
MANO,BGYL,1827,37053
MANO,COLL,654,10972
MANO,GGCH,1067,10859
MANO,CMIS,1525,31309
MANO,KINB,1863,32262
MANO,KINO,1096,22694
MANO,STAN,791,11895
MANO,KINW,972,10879
MANO,CVLH,1327,27244
MANO,FPCC,1184,10358
MANO,ANHC,1515,17752
MANO,FLAG,980,14132
MANO,CAPO,1906,46473
MANO,GORD,1643,26112
MANO,ATCC,1506,20639
MANO,FVRH,274,1976
MANO,MISS,1600,35190
MANO,ROYL,436,4404
MANO,LEIS,1662,23654
MANO,ACNC,1503,17473
MANO,ALTA,960,8527
MANO,PACI,784,7122
MANO,IRVR,1035,18764
MANO,WINA,1368,19299
MANO,NSUB,740,7806
MANO,ALAM,1181,22720
MANO,PLAC,1860,29830
MANO,CHAP,1084,21143
MANO,KNOT,1478,20654
MANO,HBHO,738,7205
MANO,HBRI,1293,17903
MANO,OCMM,511,4918
MANO,MESA,966,9642
MANO,CMCH,1341,23117
MANO,COCT,1043,10432
MANO,WLNT,1337,13728
MANO,SMMC,1405,27382
MANO,FOCC,1054,13456
MANO,KAIA,1428,29440
MANO,RGNT,985,14819
MANO,HVAL,708,7031
MANO,FREE,1408,26817
MANO,QUAK,1210,13920
MANO,CARE,1086,18411
MANO,VIVA,1346,27131
MANO,SCRT,966,17246
MANO,PREG,2303,37594
MANO,SNMR,1334,13604
MANO,EVER,1968,31704
MANO,NEWO,1339,23898
MANO,WMCS,990,17250
MANO,COVI,1467,30494
MANO,SEAC,921,9219
MANO,WMCA,1471,20760
MANO,ELIZ,2006,32447
MANO,PSUP,998,14379
MANO,CHOC,1150,14059
MANO,COAS,451,4473
MANO,CVPL,465,4718
MANO,TERR,1938,31546
MANO,CMLH,2503,39865
MANO,PANA,1361,19247
MANO,GPCC,1024,9401
MANO,SJOS,1248,14341
MANO,CMSA,596,5795
MANO,SJUD,2061,30983
MANO,HSUB,738,7205
MANO,BEAC,876,9705
MANO,LAMC,1191,22493
MANO,BPNC,1676,19460
MANO,PKVW,1531,22574
MANO,WINF,1786,28293
MANO,AMMC,1765,16676
MANO,VICT,816,8015
MANO,AGBP,1760,30355
COVI,CSNC,2090,38802
COVI,HOAG,1585,31381
COVI,AGEN,2369,48431
COVI,LPAL,2190,44161
COVI,EXTW,1834,39029
COVI,PVIS,2510,50820
COVI,SCLE,1110,21907
COVI,GREE,2585,52650
COVI,GGMC,1884,37932
COVI,HVCC,1965,40526
COVI,UCIM,1797,36122
COVI,MANO,1558,30677
COVI,COVI,0,0
COVI,WAMC,2473,46048
COVI,EDNA,2005,34862
COVI,LHAB,2929,58672
COVI,PALM,789,8133
COVI,HSOU,1447,29159
COVI,WAEC,2470,46144
COVI,BVCC,2298,45916
COVI,TOWN,1747,34024
COVI,SCOA,844,11716
COVI,CVSB,2091,46097
COVI,LAKE,1215,15792
COVI,LPIH,2466,54103
COVI,TUSH,1420,31963
COVI,PACI,1940,39133
COVI,BGSJ,980,15799
COVI,HELP,1897,39410
COVI,BGYL,2397,54026
COVI,COLL,1221,27302
COVI,GGCH,2025,39519
COVI,CMIS,982,9784
COVI,KINB,2450,52808
COVI,KINO,1674,39667
COVI,STAN,1738,40546
COVI,KINW,1916,39530
COVI,CVLH,755,7861
COVI,SJUD,2627,51529
COVI,FPCC,1699,32680
COVI,ANHC,2456,46403
COVI,FLAG,1552,30463
COVI,CAPO,1171,22905
COVI,GORD,2231,46657
COVI,ATCC,2455,49291
COVI,FVRH,1477,31567
COVI,MISS,850,7752
COVI,ROYL,1585,29110
COVI,LEIS,2244,44159
COVI,ACNC,2442,46124
COVI,ALTA,1919,38058
COVI,NNRC,1490,30078
COVI,IRVR,1123,16455
COVI,WINA,2319,47950
COVI,NSUB,1347,29111
COVI,ALAM,2128,51372
COVI,CMSA,1296,27316
COVI,CHAP,1660,38117
COVI,KNOT,2430,49305
COVI,HBRI,1856,39403
COVI,OCMM,1458,32324
COVI,HSUB,1734,34899
COVI,CMCH,1827,32825
COVI,COCT,2270,43866
COVI,WLNT,2110,41339
COVI,SMMC,830,7999
COVI,FOCC,1724,35712
COVI,KAIA,2001,46413
COVI,RGNT,1257,21293
COVI,HVAL,1705,34725
COVI,FREE,910,9865
COVI,QUAK,2151,42571
COVI,CARE,1664,35384
COVI,VIVA,853,8187
COVI,SCRT,1519,29846
COVI,PREG,2887,58099
COVI,SNMR,2143,44436
COVI,EVER,2554,52250
COVI,NEWO,1873,37242
COVI,WMCS,1543,29850
COVI,ORRH,1944,38444
COVI,SEAC,1857,36668
COVI,WMCA,2058,41265
COVI,ELIZ,2592,52993
COVI,PSUP,1570,30710
COVI,CHOC,1740,39999
COVI,COAS,1540,28599
COVI,CVPL,1511,28436
COVI,TERR,2525,52091
COVI,CMLH,3087,60371
COVI,PANA,2312,47899
COVI,GPCC,1824,37539
COVI,SJOS,1892,34524
COVI,PLAC,2406,50034
COVI,HBHO,1734,34899
COVI,MESA,1446,29595
COVI,BEAC,1824,37153
COVI,LAMC,2138,51150
COVI,BPNC,2471,51848
COVI,PKVW,2120,43120
COVI,WINF,2371,48838
COVI,AMMC,2231,44960
COVI,VICT,1244,27476
COVI,AGBP,2349,50860
WAMC,CSNC,1046,11153
WAMC,HOAG,1981,30344
WAMC,AGEN,263,2402
WAMC,LPAL,850,8327
WAMC,EXTW,776,7669
WAMC,PVIS,1331,16480
WAMC,SCLE,2692,64776
WAMC,GREE,1113,14127
WAMC,GGMC,1113,16171
WAMC,HVCC,880,8577
WAMC,UCIM,968,16904
WAMC,MANO,1467,18428
WAMC,ORRH,1087,14916
WAMC,WAMC,0,0
WAMC,EDNA,1099,16299
WAMC,LHAB,1305,13947
WAMC,PALM,2107,43741
WAMC,HSOU,1406,24537
WAMC,WAEC,124,579
WAMC,BVCC,749,6895
WAMC,TOWN,1147,20702
WAMC,SCOA,3004,63535
WAMC,CVSB,1194,16495
WAMC,LAKE,2198,45159
WAMC,LPIH,671,6667
WAMC,TUSH,1458,26394
WAMC,NNRC,1883,29041
WAMC,BGSJ,2576,58668
WAMC,HELP,777,7632
WAMC,BGYL,1638,29864
WAMC,COLL,1619,26265
WAMC,GGCH,800,7999
WAMC,CMIS,2259,48465
WAMC,KINB,1406,25752
WAMC,KINO,1197,22055
WAMC,STAN,962,10575
WAMC,KINW,773,7613
WAMC,CVLH,2061,44400
WAMC,FPCC,1187,21830
WAMC,ANHC,201,998
WAMC,FLAG,1945,29426
WAMC,CAPO,2772,65774
WAMC,GORD,1187,19601
WAMC,ATCC,292,2352
WAMC,FVRH,1442,17847
WAMC,MISS,2333,52345
WAMC,ROYL,1843,24435
WAMC,LEIS,928,8587
WAMC,ACNC,97,445
WAMC,ALTA,1148,16297
WAMC,PACI,955,13575
WAMC,IRVR,1884,37248
WAMC,WINA,244,2505
WAMC,NSUB,1752,23450
WAMC,ALAM,857,9151
WAMC,PLAC,1403,23320
WAMC,CHAP,1270,24582
WAMC,KNOT,264,2366
WAMC,HBHO,1344,13935
WAMC,HBRI,1333,23791
WAMC,OCMM,1318,16080
WAMC,MESA,1845,28558
WAMC,CMCH,1654,28903
WAMC,COCT,840,8456
WAMC,WLNT,755,6868
WAMC,SMMC,2139,44538
WAMC,FOCC,1053,19454
WAMC,KAIA,1239,22251
WAMC,RGNT,1950,30113
WAMC,HVAL,1382,14261
WAMC,FREE,2144,44011
WAMC,QUAK,533,5183
WAMC,CARE,1307,24102
WAMC,VIVA,2079,44286
WAMC,SCRT,1338,24282
WAMC,PREG,1264,13374
WAMC,SNMR,576,4946
WAMC,EVER,1316,16309
WAMC,NEWO,1525,27336
WAMC,WMCS,1394,24756
WAMC,COVI,2432,45787
WAMC,SEAC,1478,15463
WAMC,WMCA,980,9567
WAMC,ELIZ,1242,15333
WAMC,PSUP,1963,29673
WAMC,CHOC,1148,20058
WAMC,COAS,1858,24505
WAMC,CVPL,1845,25062
WAMC,TERR,1287,16150
WAMC,CMLH,1464,15646
WAMC,PANA,249,2556
WAMC,GPCC,1123,16086
WAMC,SJOS,1247,20340
WAMC,CMSA,1504,21084
WAMC,SJUD,1253,14345
WAMC,HSUB,1344,13935
WAMC,BEAC,1456,15957
WAMC,LAMC,901,9477
WAMC,BPNC,273,2436
WAMC,PKVW,1036,10030
WAMC,WINF,1046,13203
WAMC,AMMC,879,8187
WAMC,VICT,1641,26439
WAMC,AGBP,721,6135
EDNA,CSNC,528,4256
EDNA,HOAG,1477,18889
EDNA,AGEN,1127,16418
EDNA,LPAL,981,14735
EDNA,EXTW,763,11578
EDNA,PVIS,1297,21354
EDNA,SCLE,2073,50077
EDNA,GREE,1374,23184
EDNA,GGMC,274,2149
EDNA,HVCC,752,11100
EDNA,UCIM,475,4000
EDNA,MANO,749,7417
EDNA,COVI,1929,34332
EDNA,WAMC,1164,16125
EDNA,EDNA,0,0
EDNA,LHAB,1701,29640
EDNA,PALM,1488,29041
EDNA,HSOU,682,11457
EDNA,WAEC,1160,16222
EDNA,BVCC,952,8827
EDNA,TOWN,481,5893
EDNA,SCOA,2385,48836
EDNA,CVSB,1134,20357
EDNA,LAKE,1579,30459
EDNA,LPIH,1254,24677
EDNA,TUSH,839,11694
EDNA,PACI,424,3075
EDNA,BGSJ,1957,43968
EDNA,HELP,764,11541
EDNA,BGYL,1346,25683
EDNA,COLL,1115,14810
EDNA,GGCH,664,8948
EDNA,CMIS,1640,33765
EDNA,KINB,1237,23342
EDNA,KINO,531,7246
EDNA,STAN,1021,15194
EDNA,KINW,761,11522
EDNA,CVLH,1442,29700
EDNA,SJUD,1436,22062
EDNA,FPCC,568,7130
EDNA,ANHC,1148,16481
EDNA,FLAG,1441,17970
EDNA,CAPO,2154,51074
EDNA,GORD,1018,17191
EDNA,ATCC,1270,17839
EDNA,FVRH,929,9867
EDNA,MISS,1714,37646
EDNA,ROYL,808,8248
EDNA,LEIS,1037,14734
EDNA,ACNC,1135,16202
EDNA,ALTA,309,2275
EDNA,NNRC,1380,17585
EDNA,IRVR,1265,22548
EDNA,WINA,1141,16471
EDNA,NSUB,1311,13907
EDNA,ALAM,1136,23708
EDNA,CMSA,953,9639
EDNA,CHAP,604,9773
EDNA,KNOT,1243,17853
EDNA,HBRI,667,8982
EDNA,OCMM,1137,11661
EDNA,HSUB,1332,17845
EDNA,CMCH,988,14094
EDNA,COCT,789,7119
EDNA,WLNT,895,11914
EDNA,SMMC,1520,29838
EDNA,FOCC,429,4535
EDNA,KAIA,947,18069
EDNA,RGNT,1447,18657
EDNA,HVAL,1344,14138
EDNA,FREE,1525,29312
EDNA,QUAK,842,12649
EDNA,CARE,641,9294
EDNA,VIVA,1460,29587
EDNA,SCRT,719,9582
EDNA,PREG,1678,28673
EDNA,SNMR,930,15010
EDNA,EVER,1343,22784
EDNA,NEWO,858,12527
EDNA,WMCS,683,10707
EDNA,ORRH,348,2661
EDNA,SEAC,1465,19372
EDNA,WMCA,813,6815
EDNA,ELIZ,1381,23527
EDNA,PSUP,1459,18217
EDNA,CHOC,524,5139
EDNA,COAS,823,8317
EDNA,CVPL,837,8562
EDNA,TERR,1313,22625
EDNA,CMLH,1877,30945
EDNA,PANA,1125,16447
EDNA,GPCC,283,2063
EDNA,SJOS,623,5421
EDNA,PLAC,1235,20909
EDNA,HBHO,1332,17845
EDNA,MESA,1342,17103
EDNA,BEAC,1443,19866
EDNA,LAMC,1145,23481
EDNA,BPNC,1301,18625
EDNA,PKVW,906,13654
EDNA,WINF,1160,19372
EDNA,AMMC,1028,15534
EDNA,VICT,1138,14984
EDNA,AGBP,1135,21434
LHAB,CSNC,1605,24486
LHAB,HOAG,2504,49773
LHAB,AGEN,1365,15352
LHAB,LPAL,1102,12097
LHAB,EXTW,1946,21081
LHAB,PVIS,696,8501
LHAB,SCLE,3070,70326
LHAB,GREE,560,6965
LHAB,GGMC,1548,27640
LHAB,HVCC,1317,19749
LHAB,UCIM,1347,22455
LHAB,MANO,2147,36413
LHAB,ORRH,1622,28152
LHAB,WAMC,1245,13645
LHAB,EDNA,1675,28530
LHAB,LHAB,0,0
LHAB,PALM,2485,49291
LHAB,HSOU,1700,32572
LHAB,WAEC,1283,13958
LHAB,BVCC,1372,18013
LHAB,TOWN,1498,27008
LHAB,SCOA,3383,69086
LHAB,CVSB,2175,36963
LHAB,LAKE,2577,50709
LHAB,LPIH,1207,14680
LHAB,TUSH,1836,31944
LHAB,NNRC,2406,48470
LHAB,BGSJ,2954,64218
LHAB,HELP,1947,21045
LHAB,BGYL,1264,15083
LHAB,COLL,2142,45694
LHAB,GGCH,1791,19673
LHAB,CMIS,2637,54015
LHAB,KINB,611,6322
LHAB,KINO,1548,28361
LHAB,STAN,2066,23539
LHAB,KINW,1943,21026
LHAB,CVLH,2439,49950
LHAB,FPCC,1566,27380
LHAB,ANHC,1221,13500
LHAB,FLAG,2468,48855
LHAB,CAPO,3151,71324
LHAB,GORD,1055,11637
LHAB,ATCC,1283,14344
LHAB,FVRH,2243,36375
LHAB,MISS,2712,57896
LHAB,ROYL,2204,32324
LHAB,LEIS,1179,12358
LHAB,ACNC,1276,14021
LHAB,ALTA,1582,27766
LHAB,PACI,1603,28842
LHAB,IRVR,2262,42798
LHAB,WINA,1346,15454
LHAB,NSUB,2267,47503
LHAB,ALAM,1860,22315
LHAB,PLAC,1246,14776
LHAB,CHAP,1567,28888
LHAB,KNOT,1257,14097
LHAB,HBHO,2514,27348
LHAB,HBRI,1685,30097
LHAB,OCMM,2488,29492
LHAB,MESA,2368,47987
LHAB,CMCH,1985,34077
LHAB,COCT,1514,19750
LHAB,WLNT,1293,18998
LHAB,SMMC,2517,50088
LHAB,FOCC,1431,25004
LHAB,KAIA,1414,23979
LHAB,RGNT,2402,47531
LHAB,HVAL,2552,27674
LHAB,FREE,2522,49562
LHAB,QUAK,1703,18596
LHAB,CARE,1659,30409
LHAB,VIVA,2458,49837
LHAB,SCRT,1716,29832
LHAB,PREG,40,573
LHAB,SNMR,1211,16533
LHAB,EVER,688,8338
LHAB,NEWO,1822,31642
LHAB,WMCS,1701,31822
LHAB,COVI,2944,58075
LHAB,SEAC,2648,28876
LHAB,WMCA,1411,20488
LHAB,ELIZ,520,5983
LHAB,PSUP,2486,49102
LHAB,CHOC,1527,25608
LHAB,COAS,2210,32393
LHAB,CVPL,2225,32638
LHAB,TERR,659,8179
LHAB,CMLH,255,2634
LHAB,PANA,1351,15505
LHAB,GPCC,1488,27248
LHAB,SJOS,1625,25890
LHAB,CMSA,2207,44475
LHAB,SJUD,616,6978
LHAB,HSUB,2514,27348
LHAB,BEAC,2626,29369
LHAB,LAMC,1904,22641
LHAB,BPNC,1074,12418
LHAB,PKVW,1271,19741
LHAB,WINF,859,9592
LHAB,AMMC,1131,11958
LHAB,VICT,2164,45868
LHAB,AGBP,709,8295
PALM,CSNC,1670,31864
PALM,HOAG,1366,28164
PALM,AGEN,2149,45214
PALM,LPAL,1774,37223
PALM,EXTW,1617,35812
PALM,PVIS,2093,43882
PALM,SCLE,1080,23660
PALM,GREE,2170,45712
PALM,GGMC,1465,30993
PALM,HVCC,1546,33588
PALM,UCIM,1376,29184
PALM,MANO,1370,27460
PALM,COVI,668,8425
PALM,WAMC,2129,45875
PALM,EDNA,1592,31883
PALM,LHAB,2512,51733
PALM,PALM,0,0
PALM,HSOU,1025,22220
PALM,WAEC,2167,46189
PALM,BVCC,1884,38977
PALM,TOWN,1325,27086
PALM,SCOA,1163,17587
PALM,CVSB,1872,42880
PALM,LAKE,725,8040
PALM,LPIH,2047,47165
PALM,TUSH,1150,21209
PALM,PACI,1520,32195
PALM,BGSJ,964,17552
PALM,HELP,1679,36193
PALM,BGYL,1956,42716
PALM,COLL,1004,24085
PALM,GGCH,1747,37647
PALM,CMIS,647,7349
PALM,KINB,2033,45869
PALM,KINO,1226,28357
PALM,STAN,1520,37329
PALM,KINW,1701,36313
PALM,CVLH,286,2511
PALM,SJUD,2232,44590
PALM,FPCC,1278,25741
PALM,ANHC,2105,45731
PALM,FLAG,1330,27245
PALM,CAPO,1161,24658
PALM,GORD,1814,39719
PALM,ATCC,2139,46619
PALM,FVRH,1259,28350
PALM,MISS,722,11230
PALM,ROYL,1370,25892
PALM,LEIS,1830,37221
PALM,ACNC,2160,46252
PALM,ALTA,1500,31119
PALM,NNRC,1269,26860
PALM,IRVR,720,11852
PALM,WINA,2097,44733
PALM,NSUB,1130,25893
PALM,ALAM,1911,48154
PALM,CMSA,1082,24098
PALM,CHAP,1214,26807
PALM,KNOT,2114,46373
PALM,HBRI,1408,28094
PALM,OCMM,1241,29106
PALM,HSUB,1519,31682
PALM,CMCH,1403,25886
PALM,COCT,1865,34390
PALM,WLNT,1689,34401
PALM,SMMC,363,2649
PALM,FOCC,1305,28774
PALM,KAIA,1557,35103
PALM,RGNT,1044,18076
PALM,HVAL,1490,31508
PALM,FREE,449,3602
PALM,QUAK,1939,39354
PALM,CARE,1216,24075
PALM,VIVA,376,3027
PALM,SCRT,1097,22908
PALM,PREG,2471,51161
PALM,SNMR,1723,37498
PALM,EVER,2138,45311
PALM,NEWO,1469,29561
PALM,WMCS,1121,22912
PALM,ORRH,1539,31505
PALM,SEAC,1645,33450
PALM,WMCA,1639,34327
PALM,ELIZ,2176,46055
PALM,PSUP,1348,27492
PALM,CHOC,1292,28690
PALM,COAS,1325,24348
PALM,CVPL,1296,24185
PALM,TERR,2109,45153
PALM,CMLH,2671,53433
PALM,PANA,2091,44681
PALM,GPCC,1405,30601
PALM,SJOS,1470,27585
PALM,PLAC,1959,38724
PALM,HBHO,1519,31682
PALM,MESA,1231,26378
PALM,BEAC,1608,33936
PALM,LAMC,1920,47927
PALM,BPNC,2045,44909
PALM,PKVW,1702,36181
PALM,WINF,1956,41900
PALM,AMMC,1821,38022
PALM,VICT,1027,24259
PALM,AGBP,1929,43922
HSOU,CSNC,876,10640
HSOU,HOAG,984,17907
HSOU,AGEN,1417,23894
HSOU,LPAL,981,15999
HSOU,EXTW,1053,19054
HSOU,PVIS,1299,22658
HSOU,SCLE,1587,41458
HSOU,GREE,1376,24488
HSOU,GGMC,671,9770
HSOU,HVCC,752,12364
HSOU,UCIM,582,7960
HSOU,MANO,978,16010
HSOU,ORRH,745,10282
HSOU,WAMC,1335,24652
HSOU,EDNA,798,10660
HSOU,LHAB,1718,30510
HSOU,PALM,1002,20423
HSOU,HSOU,0,0
HSOU,WAEC,1373,24966
HSOU,BVCC,1090,17754
HSOU,TOWN,532,5862
HSOU,SCOA,1900,40217
HSOU,CVSB,1424,27832
HSOU,LAKE,1094,21841
HSOU,LPIH,1253,25941
HSOU,TUSH,347,3067
HSOU,NNRC,886,16604
HSOU,BGSJ,1471,35350
HSOU,HELP,1054,19017
HSOU,BGYL,1140,20931
HSOU,COLL,622,13828
HSOU,GGCH,953,16423
HSOU,CMIS,1154,25147
HSOU,KINB,1239,24646
HSOU,KINO,410,6572
HSOU,STAN,1125,25869
HSOU,KINW,1050,18998
HSOU,CVLH,956,21082
HSOU,FPCC,485,4518
HSOU,ANHC,1311,24507
HSOU,FLAG,948,16989
HSOU,CAPO,1668,42456
HSOU,GORD,1020,18495
HSOU,ATCC,1346,25396
HSOU,FVRH,864,16891
HSOU,MISS,1228,29028
HSOU,ROYL,682,8988
HSOU,LEIS,1037,15998
HSOU,ACNC,1367,25028
HSOU,ALTA,706,9896
HSOU,PACI,726,10971
HSOU,IRVR,779,13930
HSOU,WINA,1431,23946
HSOU,NSUB,747,15637
HSOU,ALAM,1425,31184
HSOU,PLAC,1142,16939
HSOU,CHAP,398,5022
HSOU,KNOT,1320,25149
HSOU,HBHO,1124,20223
HSOU,HBRI,611,4807
HSOU,OCMM,846,17647
HSOU,MESA,848,16121
HSOU,CMCH,498,6108
